ticker,current_price,median_price,p10,p90,prob_50pct_up,prob_30pct_down,mean_price,std_price
AMZN,264.14,295.9423376360039,243.01717564481015,352.06926822551225,0.75,0.1,296.58377667428823,42.46261065480738
ANET,141.97,131.62576322303252,107.75164024636862,157.90816208465313,0.0,3.25,132.43803657301422,19.15261068707305
AOS,56.01,124.55395282612795,101.76603060014543,148.16191905423545,99.65,0.0,124.83851082615205,17.93052686332303
APH,125.0,167.58261091167049,136.69132854936842,201.98269012046597,23.7,0.0,168.55323947997462,24.578504656414914
APLD,42.56,47.51711485781542,33.364183436564865,64.35222827757084,11.1,4.3999999999999995,48.39355057562598,12.051293298899441
ARGX.BR,693.2,921.2982223151487,745.3185040363645,1102.3518126081776,20.45,0.0,925.2106895665477,134.84025809912853
ARM,209.16,91.11171330573595,74.2029484653632,108.67334020208142,0.0,100.0,91.27925420689455,13.09015908864583
ARRY,8.97,27.254196314578778,22.378260357228175,32.16787766561876,100.0,0.0,27.180633584838674,3.847386351668125
ASM.AS,863.2,803.7763171918733,656.7541301069292,963.6008290532607,0.0,2.6,807.8245817743355,116.99229197272975
ASML,1501.81,1412.5216224293522,1158.6941485900406,1703.5107475146149,0.0,2.85,1423.5407140788059,208.22968377326723
ATCO-A.ST,172.85,191.75049522555338,156.09924100109163,229.97715157496305,0.5499999999999999,0.0,192.72572506618474,27.65850815930929
